subjID,is_control,trial_index,trial_n_start_ts,evidence_shape,evidence_catches_fish,input_evidence_response,evidence_resp_start_ts,evidence_resp_end_ts,prediction_start_ts,prediction_shape,prediction_catches_fish,input_prediction_catches_fish,input_prediction_conf,prediction_end_ts,trial_n_end_ts
user_1579198652845,False,3,1579198866256,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,"Again, because the bottom is rounded. however maybe the top should also be not so extreme on shapes",1579198876792,1579198916848,1579198916848,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,5,1579198935240,1579198935240
user_1579198652845,False,4,1579198935240,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,So this one proves my theory that the bottom shape must be edgy (like peaks... triangle-ish shapes),1579198947784,1579198996495,1579198996496,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,0,6,1579199013447,1579199013447
user_1579198652845,False,5,1579199013448,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,Because the bottom shape was pointy,1579199024711,1579199048095,1579199048095,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,7,1579199055663,1579199055663
user_1579198652845,False,6,1579199055663,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,The bottom shape is round,1579199061151,1579199069623,1579199069623,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,1,6,1579199076625,1579199076625
user_1579198652845,False,7,1579199076625,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,Bottom shape was pointy,1579199082399,1579199098023,1579199098023,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,1,7,1579199104607,1579199104607
user_1579198652845,False,8,1579199104607,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,the bottom shape is round,1579199107815,1579199116447,1579199116447,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,7,1579199122119,1579199122119
user_1579208311948,False,1,1579208366949,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,"I'm not sure if fish can see colors, but maybe because of bright colors. Another possible reason is the shape of the combinations - it kind of looks like a fish?",1579208380946,1579208472681,1579208472682,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,4,1579208482057,1579208482057
user_1579208311948,False,2,1579208482057,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,Maybe because the shapes are too round to catch fish. It might not be helpful to hook a fish.,1579208489920,1579208517976,1579208517976,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,0,4,1579208524496,1579208524496
user_1579208311948,False,3,1579208524496,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,"Although the top part is kind of sharp, but still the bottom part is round.",1579208532680,1579208556551,1579208556552,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,6,1579208566840,1579208566840
user_1579208311948,False,4,1579208566840,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,The bottom part has relatively sharp points. ,1579208571367,1579208599503,1579208599503,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,0,6,1579208603775,1579208603775
user_1579208311948,False,5,1579208603775,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,The bottom part has sharp points. ,1579208606591,1579208630279,1579208630279,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,6,1579208638943,1579208638943
user_1579208311948,False,6,1579208638943,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,The bottom part of the combination is round. ,1579208643287,1579208658583,1579208658583,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,1,7,1579208663091,1579208663091
user_1579208311948,False,7,1579208663091,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,"Like the other combinations with sharp bottom part, the bottom part of this combination also has sharp points. ",1579208667623,1579208696086,1579208696087,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,1,7,1579208700711,1579208700711
user_1579208311948,False,8,1579208700711,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,The bottom part is too round - it does not have pointy ends. ,1579208702495,1579208725190,1579208725190,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,7,1579208731054,1579208731054
user_1579305586898,True,1,1579305629581,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,It is a read teardrop with a purple spot and on the bottom there is a yellow triangle,1579305642993,1579305692625,1579305692626,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,1,4,1579305705393,1579305705393
user_1579305586898,True,2,1579305705393,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,It is a green circle with a blue tearcrop at the bottom. The narrower end attached to the sphere,1579305712880,1579305761544,1579305761544,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,0,4,1579305767225,1579305767225
user_1579305586898,True,3,1579305767225,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,The lure is yellow square tilted onto its corner. Attached to it on the bottom there is a green sphere and in the green sphere there is purple dot.,1579305775536,1579305834408,1579305834408,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,4,1579305839952,1579305839952
user_1579305586898,True,4,1579305839952,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,It is a blue oval and attached to the bottom there is a yellow ninga star shape with a purple dot in it. The oval is also bigger than the ninga star.,1579305845984,1579305919265,1579305919265,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,0,5,1579305926593,1579305926593
user_1579305586898,True,5,1579305926593,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,It is a red circle with a purple dot and on the bottom a green square tilted to the corner also with a purple dot. the red circle and green square are attached at the corner.,1579305930417,1579306006353,1579306006353,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,1,1,1579306012905,1579306012905
user_1579305586898,True,6,1579306012905,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,It is a blue ninga star shape with a red circle attached to one of it's points.,1579306026761,1579306062841,1579306062841,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,0,4,1579306068857,1579306068857
user_1579305586898,True,7,1579306068857,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,It is a yellow square tilted so it loks like a diamond with a purple dot. Attached to it is a blue square also tilted to look like a diamond shape. the 2 squares are attached at the corners.,1579306073073,1579306143201,1579306143201,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,0,5,1579306150473,1579306150473
user_1579305586898,True,8,1579306150473,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,it is a green triangle with a purple dot and it is attached to  a red oval also has a purple dot inside it. the oval is attached to the triangle's point and the triangle is upside down. the oval is under the triangle.,1579306154353,1579306232185,1579306232185,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,4,1579306240073,1579306240073
user_1579198000158,False,1,1579198032612,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,Because it's colorful ,1579198040403,1579198055458,1579198055459,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,6,1579198065714,1579198065714
user_1579198000158,False,2,1579198065714,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,Because the colors of the lure may camouflage with the water and the fish cannot really see it well ,1579198072730,1579198093831,1579198093832,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,0,5,1579198099745,1579198099745
user_1579198000158,False,3,1579198099746,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,Because of the shape ,1579198108008,1579198120512,1579198120513,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,5,1579198125769,1579198125769
user_1579198000158,False,4,1579198125769,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,"Because she shape underwater may seem like food to fishes 
",1579198129336,1579198144359,1579198144360,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,1,6,1579198151103,1579198151103
user_1579198000158,False,5,1579198151103,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,Because the red color its bright and it may catch the fishes attention ,1579198155919,1579198179039,1579198179039,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,1,6,1579198183783,1579198183783
user_1579198000158,False,6,1579198183783,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,The shape may not seem like food to fish ,1579198187567,1579198207654,1579198207654,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,0,7,1579198212487,1579198212487
user_1579198000158,False,7,1579198212487,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,"Because it is pretty similar to another lure that also catch a fish, the combination of colors seems to be efficient at grabbing the fish's attention ",1579198215894,1579198257292,1579198257292,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,0,7,1579198263910,1579198263910
user_1579198000158,False,8,1579198263911,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,Because of the shape of the lure ,1579198268877,1579198277430,1579198277430,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,1,5,1579198286940,1579198286940
user_1579215578091,False,1,1579215642909,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,My friends might have caught a fish with this lure combination because it has pointy ends.,1579215657108,1579215728509,1579215728510,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,1,5,1579215742387,1579215742387
user_1579215578091,False,2,1579215742387,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,She might have not caught a fish because it is round and won't hang onto the fish.,1579215750923,1579215783042,1579215783042,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,1,4,1579215790458,1579215790458
user_1579215578091,False,3,1579215790458,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,She didn't catch a fish because of its round end.,1579215796250,1579215817402,1579215817402,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,5,1579215824954,1579215824954
user_1579215578091,False,4,1579215824954,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,She caught a fish because of the pointy ends that can hang onto the fish,1579215828537,1579215850481,1579215850481,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,0,4,1579215854650,1579215854650
user_1579215578091,False,5,1579215854650,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,She caught a fish because of the pointy end,1579215857185,1579215871057,1579215871057,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,5,1579215874873,1579215874873
user_1579215578091,False,6,1579215874873,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,She didn't catch a fish because of the round end. ,1579215876721,1579215890089,1579215890089,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,1,5,1579215894272,1579215894272
user_1579215578091,False,7,1579215894273,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,She caught a fish because of the sharp end that can hang onto the fish's mouth.,1579215895776,1579215916888,1579215916888,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,1,5,1579215919624,1579215919624
user_1579215578091,False,8,1579215919624,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,She didn't catch the fish because of the round end.,1579215921496,1579215933296,1579215933296,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,5,1579215936872,1579215936872
user_1579208189179,True,1,1579208240633,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,"Red tear shaped lure with a small purple circle on the left side of the tear shape, and a small yellow upsidedown triangle underneath the teardrop",1579208253460,1579208367365,1579208367366,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,1,1579208393098,1579208393098
user_1579208189179,True,2,1579208393099,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,A green circle base with a small blue teardrop on the bottom,1579208403138,1579208438480,1579208438481,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,0,1,1579208452809,1579208452809
user_1579208189179,True,3,1579208452809,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,A yellow square tilted like a diamond with a small circle on the bottom. The green circle has a purple dot at the 5oclock mark,1579208465217,1579208567854,1579208567855,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,3,1579208581591,1579208581591
user_1579208189179,True,4,1579208581592,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,A blue vertical oval with a small four point star hanging on the bottom. There is a small purple dot at the junction between the top point of the star and the right point.,1579208592519,1579208692541,1579208692541,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,1,3,1579208714821,1579208714821
user_1579208189179,True,5,1579208714821,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,"A red circle with a purple dot near the center, with a green square hanging from a corner at the bottom. The green square has a purple dot on the right corner.",1579208725181,1579208813259,1579208813259,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,1,4,1579208825851,1579208825851
user_1579208189179,True,6,1579208825852,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,"A blue four point star with the corners facing the up, down, left and right. There is a smaller red circle hanging from the bottom corner.",1579208834603,1579208889251,1579208889251,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,1,4,1579208901163,1579208901163
user_1579208189179,True,7,1579208901163,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,"A yellow square tilted to the angle of a diamond. There is a purple dot slightly right of the top corner on the square. There is a smaller blue square hanging from the bottom corner of the square, also slanted like a diamond.",1579208915658,1579209008626,1579209008626,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,0,4,1579209035641,1579209035641
user_1579208189179,True,8,1579209035641,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,"An upsidedown green triangle with a purple dot on the top left corner. A vertical red oval hangs from the bottom, with a purple dot slightly left of the center.",1579209039593,1579209142871,1579209142871,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,5,1579209151375,1579209151375
user_1579284327417,True,1,1579284359851,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,It looks like a teardrop attached to a triangle,1579284371401,1579284398346,1579284398346,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,1,6,1579284410257,1579284410257
user_1579284327417,True,2,1579284410257,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,It looks like a circle attached to a teardrop,1579284415545,1579284429857,1579284429857,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,1,5,1579284439714,1579284439714
user_1579284327417,True,3,1579284439714,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,"it looks like a diamond attached to a circle
",1579284444562,1579284456738,1579284456738,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,6,1579284463844,1579284463844
user_1579284327417,True,4,1579284463844,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,it looks like an oval attached to a star,1579284467810,1579284477586,1579284477586,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,1,5,1579284484004,1579284484004
user_1579284327417,True,5,1579284484004,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,it looks like a circle attached to a diamond,1579284488611,1579284498458,1579284498458,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,5,1579284506739,1579284506739
user_1579284327417,True,6,1579284506739,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,it looks like a star attached to a circle,1579284509651,1579284520107,1579284520107,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,1,6,1579284525859,1579284525859
user_1579284327417,True,7,1579284525859,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,"it looks like a diamond attached to a smaller diamond
",1579284529811,1579284541571,1579284541571,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,1,6,1579284546604,1579284546604
user_1579284327417,True,8,1579284546604,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,it looks like a triangle attached to an oval,1579284548748,1579284558846,1579284558846,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,6,1579284562948,1579284562948
user_1579197924760,False,1,1579197977054,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,because it's the same example showed before,1579197998293,1579198066453,1579198066454,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,4,1579198079036,1579198079036
user_1579197924760,False,2,1579198079037,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,because it doesn't have anything same as the previous one that caught the fish,1579198088964,1579198111444,1579198111444,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,1,4,1579198126300,1579198126300
user_1579197924760,False,3,1579198126300,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,because it doesn't have anything required as the first one,1579198134348,1579198190571,1579198190572,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,4,1579198201435,1579198201435
user_1579197924760,False,4,1579198201435,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,maybe the lure requires the yellow thing in the front to catch the fish,1579198205715,1579198246563,1579198246563,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,0,4,1579198254083,1579198254083
user_1579197924760,False,5,1579198254083,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,because it has the red big part containing the purple dot like the first one,1579198260963,1579198305675,1579198305675,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,1,4,1579198314027,1579198314027
user_1579197924760,False,6,1579198314027,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,"because it doesn't have red big part containing purple dot like the first or fourth one, and it also doesn't have yellow front ",1579198323667,1579198418122,1579198418122,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,1,4,1579198429562,1579198429562
